SottoTitolo2,StottoTitolo3
Periodo riferimento: 2024,Macro categoria: coltivazioni - Categoria: olii e grassi vegetali - Gruppo: olii di oliva di pressione - Prodotto: tutti

Piazza_Comune,Mese,SettimanaPerMese,Prodotto,UdMKey6,PrezzoMedioPerUdM14,Textbox6,Varieta,UdMKey7,PrezzoMedioPerUdM15,Textbox9,Varieta1,UdMKey8,PrezzoMedioPerUdM16,Textbox7
COSENZA,gen,II, Olio Lampante Di Oliva franco azienda,€/kg,"6,60","5,58",-,€/kg,"6,60","5,58",,,,
COSENZA,gen,III, Olio Lampante Di Oliva franco azienda,€/kg,"6,75","5,58",-,€/kg,"6,75","5,58",,,,
COSENZA,gen,IV, Olio Lampante Di Oliva franco azienda,€/kg,"6,85","5,58",-,€/kg,"6,85","5,58",,,,
COSENZA,feb,I, Olio Lampante Di Oliva franco azienda,€/kg,"6,90","5,58",-,€/kg,"6,90","5,58",,,,
COSENZA,feb,II, Olio Lampante Di Oliva franco azienda,€/kg,"7,00","5,58",-,€/kg,"7,00","5,58",,,,
COSENZA,feb,III, Olio Lampante Di Oliva franco azienda,€/kg,"7,00","5,58",-,€/kg,"7,00","5,58",,,,
COSENZA,feb,IV, Olio Lampante Di Oliva franco azienda,€/kg,"7,00","5,58",-,€/kg,"7,00","5,58",,,,
COSENZA,feb,V, Olio Lampante Di Oliva franco azienda,€/kg,"7,00","5,58",-,€/kg,"7,00","5,58",,,,
COSENZA,mar,I, Olio Lampante Di Oliva franco azienda,€/kg,"6,95","5,58",-,€/kg,"6,95","5,58",,,,
COSENZA,mar,II, Olio Lampante Di Oliva franco azienda,€/kg,"6,95","5,58",-,€/kg,"6,95","5,58",,,,
COSENZA,mar,III, Olio Lampante Di Oliva franco azienda,€/kg,"6,75","5,58",-,€/kg,"6,75","5,58",,,,
COSENZA,mar,IV, Olio Lampante Di Oliva franco azienda,€/kg,"6,55","5,58",-,€/kg,"6,55","5,58",,,,
COSENZA,apr,I, Olio Lampante Di Oliva franco azienda,€/kg,"6,48","5,58",-,€/kg,"6,48","5,58",,,,
COSENZA,apr,II, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,58",-,€/kg,"6,20","5,58",,,,
COSENZA,apr,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,85","5,58",-,€/kg,"5,85","5,58",,,,
COSENZA,apr,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,mag,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,mag,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,mag,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,mag,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,mag,V, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,giu,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,giu,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,giu,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,58",-,€/kg,"5,50","5,58",,,,
COSENZA,giu,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,40","5,58",-,€/kg,"5,40","5,58",,,,
COSENZA,lug,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,40","5,58",-,€/kg,"5,40","5,58",,,,
COSENZA,lug,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,40","5,58",-,€/kg,"5,40","5,58",,,,
COSENZA,lug,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,20","5,58",-,€/kg,"5,20","5,58",,,,
COSENZA,lug,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,20","5,58",-,€/kg,"5,20","5,58",,,,
COSENZA,ago,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,20","5,58",-,€/kg,"5,20","5,58",,,,
COSENZA,ago,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,00","5,58",-,€/kg,"5,00","5,58",,,,
COSENZA,ago,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,00","5,58",-,€/kg,"5,00","5,58",,,,
COSENZA,ago,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,00","5,58",-,€/kg,"5,00","5,58",,,,
COSENZA,ago,V, Olio Lampante Di Oliva franco azienda,€/kg,"5,00","5,58",-,€/kg,"5,00","5,58",,,,
COSENZA,set,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,08","5,58",-,€/kg,"5,08","5,58",,,,
COSENZA,set,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,08","5,58",-,€/kg,"5,08","5,58",,,,
COSENZA,set,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,08","5,58",-,€/kg,"5,08","5,58",,,,
COSENZA,set,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,08","5,58",-,€/kg,"5,08","5,58",,,,
COSENZA,ott,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,08","5,58",-,€/kg,"5,08","5,58",,,,
COSENZA,ott,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,08","5,58",-,€/kg,"5,08","5,58",,,,
COSENZA,ott,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,08","5,58",-,€/kg,"5,08","5,58",,,,
COSENZA,ott,IV, Olio Lampante Di Oliva franco azienda,€/kg,n.d.,"5,58",-,€/kg,n.d.,"5,58",,,,
COSENZA,ott,V, Olio Lampante Di Oliva franco azienda,€/kg,n.d.,"5,58",-,€/kg,n.d.,"5,58",,,,
COSENZA,nov,I, Olio Lampante Di Oliva franco azienda,€/kg,n.d.,"5,58",-,€/kg,n.d.,"5,58",,,,
COSENZA,nov,II, Olio Lampante Di Oliva franco azienda,€/kg,n.d.,"5,58",-,€/kg,n.d.,"5,58",,,,
COSENZA,nov,III, Olio Lampante Di Oliva franco azienda,€/kg,n.d.,"5,58",-,€/kg,n.d.,"5,58",,,,
COSENZA,nov,IV, Olio Lampante Di Oliva franco azienda,€/kg,"3,65","5,58",-,€/kg,"3,65","5,58",,,,
COSENZA,dic,I, Olio Lampante Di Oliva franco azienda,€/kg,"3,65","5,58",-,€/kg,"3,65","5,58",,,,
COSENZA,dic,II, Olio Lampante Di Oliva franco azienda,€/kg,"3,65","5,58",-,€/kg,"3,65","5,58",,,,
COSENZA,dic,III, Olio Lampante Di Oliva franco azienda,€/kg,"3,65","5,58",-,€/kg,"3,65","5,58",,,,
COSENZA,dic,IV, Olio Lampante Di Oliva franco azienda,€/kg,"3,65","5,58",-,€/kg,"3,65","5,58",,,,
COSENZA,gen,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,75","8,07",-,€/kg,"8,75","8,07",,,,
COSENZA,gen,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,75","8,07",-,€/kg,"8,75","8,07",,,,
COSENZA,gen,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,75","8,07",-,€/kg,"8,75","8,07",,,,
COSENZA,gen,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,60","8,07",-,€/kg,"8,60","8,07",,,,
COSENZA,feb,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,60","8,07",-,€/kg,"8,60","8,07",,,,
COSENZA,feb,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,45","8,07",-,€/kg,"8,45","8,07",,,,
COSENZA,feb,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,45","8,07",-,€/kg,"8,45","8,07",,,,
COSENZA,feb,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,45","8,07",-,€/kg,"8,45","8,07",,,,
COSENZA,feb,V, Olio Vergine Di Oliva franco azienda,€/kg,"8,45","8,07",-,€/kg,"8,45","8,07",,,,
COSENZA,mar,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,45","8,07",-,€/kg,"8,45","8,07",,,,
COSENZA,mar,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,45","8,07",-,€/kg,"8,45","8,07",,,,
COSENZA,mar,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,45","8,07",-,€/kg,"8,45","8,07",,,,
COSENZA,mar,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,45","8,07",-,€/kg,"8,45","8,07",,,,
COSENZA,apr,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,35","8,07",-,€/kg,"8,35","8,07",,,,
COSENZA,apr,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,35","8,07",-,€/kg,"8,35","8,07",,,,
COSENZA,apr,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,apr,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,mag,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,mag,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,mag,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,mag,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,mag,V, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,giu,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,giu,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,05","8,07",-,€/kg,"8,05","8,07",,,,
COSENZA,giu,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,90","8,07",-,€/kg,"7,90","8,07",,,,
COSENZA,giu,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","8,07",-,€/kg,"7,80","8,07",,,,
COSENZA,lug,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","8,07",-,€/kg,"7,80","8,07",,,,
COSENZA,lug,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","8,07",-,€/kg,"7,80","8,07",,,,
COSENZA,lug,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","8,07",-,€/kg,"7,80","8,07",,,,
COSENZA,lug,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","8,07",-,€/kg,"7,80","8,07",,,,
COSENZA,ago,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","8,07",-,€/kg,"7,80","8,07",,,,
COSENZA,ago,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,ago,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,ago,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,ago,V, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,set,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,set,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,set,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,set,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,ott,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,ott,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,60","8,07",-,€/kg,"7,60","8,07",,,,
COSENZA,ott,III, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,ott,IV, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,ott,V, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,nov,I, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,nov,II, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,nov,III, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,nov,IV, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,dic,I, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,dic,II, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,dic,III, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
COSENZA,dic,IV, Olio Vergine Di Oliva franco azienda,€/kg,n.d.,"8,07",-,€/kg,n.d.,"8,07",,,,
FIRENZE,gen,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,gen,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,gen,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,gen,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,feb,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,feb,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,feb,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,feb,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,feb,V, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mar,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mar,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mar,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mar,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,apr,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,apr,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,apr,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,apr,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mag,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mag,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mag,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mag,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,mag,V, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,giu,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,giu,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,giu,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,giu,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,lug,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,lug,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,lug,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,lug,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ago,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ago,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ago,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ago,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ago,V, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,set,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,set,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,set,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,set,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ott,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ott,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ott,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ott,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"15,00","15,17",,,,
FIRENZE,ott,V, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FIRENZE,nov,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FIRENZE,nov,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FIRENZE,nov,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FIRENZE,nov,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FIRENZE,dic,I, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FIRENZE,dic,II, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FIRENZE,dic,III, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FIRENZE,dic,IV, Olio Dop franco azienda,,,,Chianti Classico,€/kg,"16,00","15,17",,,,
FOGGIA,gen,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,35","9,36",,,,
FOGGIA,gen,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,60","9,36",,,,
FOGGIA,gen,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,gen,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,feb,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,feb,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,feb,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,feb,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,feb,V, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,mar,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,mar,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,mar,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,mar,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,apr,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,apr,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,65","9,36",,,,
FOGGIA,apr,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,25","9,36",,,,
FOGGIA,apr,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,25","9,36",,,,
FOGGIA,mag,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,25","9,36",,,,
FOGGIA,mag,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,35","9,36",,,,
FOGGIA,mag,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,35","9,36",,,,
FOGGIA,mag,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,35","9,36",,,,
FOGGIA,mag,V, Olio Dop franco azienda,,,,Dauno,€/kg,"9,35","9,36",,,,
FOGGIA,giu,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,35","9,36",,,,
FOGGIA,giu,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,35","9,36",,,,
FOGGIA,giu,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,30","9,36",,,,
FOGGIA,giu,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,18","9,36",,,,
FOGGIA,lug,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,13","9,36",,,,
FOGGIA,lug,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,13","9,36",,,,
FOGGIA,lug,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,08","9,36",,,,
FOGGIA,lug,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,08","9,36",,,,
FOGGIA,ago,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,08","9,36",,,,
FOGGIA,ago,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,08","9,36",,,,
FOGGIA,ago,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,08","9,36",,,,
FOGGIA,ago,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,08","9,36",,,,
FOGGIA,ago,V, Olio Dop franco azienda,,,,Dauno,€/kg,n.d.,"9,36",,,,
FOGGIA,set,I, Olio Dop franco azienda,,,,Dauno,€/kg,n.d.,"9,36",,,,
FOGGIA,set,II, Olio Dop franco azienda,,,,Dauno,€/kg,n.d.,"9,36",,,,
FOGGIA,set,III, Olio Dop franco azienda,,,,Dauno,€/kg,n.d.,"9,36",,,,
FOGGIA,set,IV, Olio Dop franco azienda,,,,Dauno,€/kg,n.d.,"9,36",,,,
FOGGIA,ott,I, Olio Dop franco azienda,,,,Dauno,€/kg,n.d.,"9,36",,,,
FOGGIA,ott,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,25","9,36",,,,
FOGGIA,ott,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,25","9,36",,,,
FOGGIA,ott,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,50","9,36",,,,
FOGGIA,ott,V, Olio Dop franco azienda,,,,Dauno,€/kg,"9,25","9,36",,,,
FOGGIA,nov,I, Olio Dop franco azienda,,,,Dauno,€/kg,"8,85","9,36",,,,
FOGGIA,nov,II, Olio Dop franco azienda,,,,Dauno,€/kg,"8,75","9,36",,,,
FOGGIA,nov,III, Olio Dop franco azienda,,,,Dauno,€/kg,"8,75","9,36",,,,
FOGGIA,nov,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,45","9,36",,,,
FOGGIA,dic,I, Olio Dop franco azienda,,,,Dauno,€/kg,"9,55","9,36",,,,
FOGGIA,dic,II, Olio Dop franco azienda,,,,Dauno,€/kg,"9,55","9,36",,,,
FOGGIA,dic,III, Olio Dop franco azienda,,,,Dauno,€/kg,"9,55","9,36",,,,
FOGGIA,dic,IV, Olio Dop franco azienda,,,,Dauno,€/kg,"9,55","9,36",,,,
FOGGIA,gen,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,28","9,17",-,€/kg,"9,28","9,17",,,,
FOGGIA,gen,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,50","9,17",-,€/kg,"9,50","9,17",,,,
FOGGIA,gen,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,55","9,17",-,€/kg,"9,55","9,17",,,,
FOGGIA,gen,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,55","9,17",-,€/kg,"9,55","9,17",,,,
FOGGIA,feb,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,45","9,17",-,€/kg,"9,45","9,17",,,,
FOGGIA,feb,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,35","9,17",-,€/kg,"9,35","9,17",,,,
FOGGIA,feb,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,40","9,17",-,€/kg,"9,40","9,17",,,,
FOGGIA,feb,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,43","9,17",-,€/kg,"9,43","9,17",,,,
FOGGIA,feb,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,43","9,17",-,€/kg,"9,43","9,17",,,,
FOGGIA,mar,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,43","9,17",-,€/kg,"9,43","9,17",,,,
FOGGIA,mar,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,43","9,17",-,€/kg,"9,43","9,17",,,,
FOGGIA,mar,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,43","9,17",-,€/kg,"9,43","9,17",,,,
FOGGIA,mar,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,43","9,17",-,€/kg,"9,43","9,17",,,,
FOGGIA,apr,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,43","9,17",-,€/kg,"9,43","9,17",,,,
FOGGIA,apr,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,43","9,17",-,€/kg,"9,43","9,17",,,,
FOGGIA,apr,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,05","9,17",-,€/kg,"9,05","9,17",,,,
FOGGIA,apr,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,05","9,17",-,€/kg,"9,05","9,17",,,,
FOGGIA,mag,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,05","9,17",-,€/kg,"9,05","9,17",,,,
FOGGIA,mag,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,17",-,€/kg,"9,25","9,17",,,,
FOGGIA,mag,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,17",-,€/kg,"9,25","9,17",,,,
FOGGIA,mag,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,17",-,€/kg,"9,25","9,17",,,,
FOGGIA,mag,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,17",-,€/kg,"9,25","9,17",,,,
FOGGIA,giu,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,17",-,€/kg,"9,25","9,17",,,,
FOGGIA,giu,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,25","9,17",-,€/kg,"9,25","9,17",,,,
FOGGIA,giu,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,20","9,17",-,€/kg,"9,20","9,17",,,,
FOGGIA,giu,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,13","9,17",-,€/kg,"9,13","9,17",,,,
